project_id,author,code_smells,lines_edited,commits,sonar_smells,mean,std,cv
org.apache:cayenne,Tore Halset,"0,3685277317","0,5333653495","1,185277604","0,8967499009","1241,004","1457,620811","1,174549648"
org.apache:cayenne,"Kevin Joseph Menard, Jr","0,2579694122","0,9321969784","2,464129757","0,5747126437","606,2466667","837,8843962","1,382084954"
org.apache:cayenne,Andrus Adamchik,"99,33665008","52,17616791","52,29257642","98,14209275","190,9003125","275,8366648","1,444925161"
org.apache:cocoon,Vadim Gritsenko,"2,134193152","4,238832076","9,582430943","1,542599691","1912,695","2296,345227","1,200580974"
org.apache:cocoon,Upayavira,"0,7062797482","1,332736798","0,8662943121","0,4760944119","1383,057143","2310,502971","1,670576652"
org.apache:cocoon,Unico Hommes,"0,5066789498","0,6796563293","2,728067176","0,817698877","505,2678571","702,472668","1,390297558"
org.apache:cocoon,Ugo Cei,"0,3070781514","0,3643433306","0,6915156351","0,1586981373","1741,1525","2458,791733","1,412163342"
org.apache:cocoon,Torsten Curdt,"0,1228312606","0,8147562113","0,4711425206","0,2098043171","5420,116667","3613,619079","0,6667050362"
org.apache:cocoon,Sylvain Wallez,"1,827115001","1,169009242","2,234127436","1,219823818","860,6993333","1093,013295","1,269913027"
org.apache:cocoon,Stephan Michels,"1,305082143","1,28441705","1,816178426","1,252101405","594,4483333","1032,831506","1,737462195"
org.apache:cocoon,Stefano Mazzocchi,"0,4145555044","0,2849710397","0,740909609","0,1640777352","1180,475","825,5542381","0,6993407214"
org.apache:cocoon,Simone Gianni,"0,2610164287","0,1386705692","0,2887647707","0,5056822003","973,8766667","860,6808963","0,8837678586"
org.apache:cocoon,Reinhard Pötz,"11,71503148","11,66437814","7,637068278","23,68905924","820,0236667","1333,766356","1,626497393"
org.apache:cocoon,Pier Fumagalli,"32,28926762","9,315283421","0,2735666249","18,07544886","2599,445","2442,665959","0,9396874945"
org.apache:cocoon,Par Daniel Fagerstrohm,"4,176262859","3,183427535","3,297997644","3,199515836","574,8471739","860,6101084","1,497111141"
org.apache:cocoon,Marc Portier,"0,1535390757","0,07577495682","0,4103499373","0,1748369309","1296,1075","1403,443051","1,082813772"
org.apache:cocoon,Leszek Gawron,"1,719637648","0,6247636751","1,656597895","0,8082845807","3695,355","6065,344449","1,641342834"
org.apache:cocoon,Jorg Heymans,"2,118839245","5,493830927","1,823777499","7,913388474","28,41","55,8211328","1,964841"
org.apache:cocoon,Joerg Heinicke,"0,4145555044","0,9550966542","2,982636118","0,6092394594","3420,742","3335,319693","0,9750281351"
org.apache:cocoon,Jeremy Quinn,"0,2917242438","0,2471590609","0,3875527186","0,5433393854","1456,036","1501,649127","1,031326923"
org.apache:cocoon,Jeff Turner,"0,3070781514","0,07757806504","0,5699304685","0,1156613543","419,355","82,39915321","0,1964902129"
org.apache:cocoon,Jean-Baptiste Quenot,"1,980654076","0,7667206977","0,4027508644","2,330710779","1246,394","2425,705624","1,946178836"
org.apache:cocoon,Guido Casper,"0,2303086135","0,1937763988","0,3875527186","0,2299778092","1329,572","1629,065328","1,225255442"
org.apache:cocoon,Gianugo Rabellino,"0,3838476892","0,1119348266","0,3039629165","0,2662900948","241,868","303,0622895","1,253006969"
org.apache:cocoon,Giacomo Pati,"1,13618916","0,7775127001","1,914966374","1,061125681","2187,613333","3816,627721","1,744653711"
org.apache:cocoon,Geoffrey Alexander Howard,"0,214954706","0,1771664856","0,4939397394","0,1977002219","1687,07","2618,920075","1,552348198"
org.apache:cocoon,Christopher Oliver,"0,9365883617","1,424046909","2,044150614","2,385851658","442,8085","877,3308059","1,981287184"
org.apache:cocoon,Christian Haul,"1,028711807","0,2947149299","0,6459211976","0,4586107188","1002,863333","924,9414349","0,9223005809"
org.apache:cocoon,Carsten Ziegeler,"29,47950253","24,73404376","20,73027091","27,32297761","201,9586826","341,3781902","1,690336784"
org.apache:cocoon,Bruno Dumon,"2,318440043","0,4392389391","1,759185379","1,635397754","1580,909375","4080,740717","2,581261635"
org.apache:cocoon,Bertrand Delacretaz,"0,5834484876","3,180878313","1,38303127","0,7719722951","1748,92","2083,131246","1,191095788"
org.apache:cocoon,Antonio Gallardo Rivera,"0,2303086135","1,674536834","4,544245602","0,6092394594","2524,976","2737,779371","1,084279364"
org.apache:codec,Timothy O'Brien,"22,79411765","8,846685593","4,188235294","11,70061582","1079,932","1184,201917","1,096552299"
org.apache:codec,Sebastian Bazley,"11,76470588","11,09463553","13,74117647","13,59545239","11643,4","23274,1137","1,99891043"
org.apache:codec,Gary D. Gregory,"47,05882353","52,35770899","52,32941176","62,57697774","6459,092941","11077,82536","1,715074463"
org.apache:collections,pjack,"4,271123491","1,727148931","1,10138379","3,342967245","19,255","34,21250697","1,77681158"
org.apache:collections,Thomas Neidhart,"12,62766945","31,10198651","18,72352443","11,39691715","1079,092593","1752,19547","1,62376749"
org.apache:collections,Stephen Colebourne,"37,14020427","30,4084242","25,89663937","36,3583815","428,9023684","1230,665258","2,869336587"
org.apache:collections,Rodney Waldhoff,"19,87000929","7,437083546","4,2360915","22,10019268","628,9724138","1588,26045","2,525167105"
org.apache:collections,Phil Steitz,"3,435468895","0,927244566","1,21434623","3,766859345","257,6709091","301,1119078","1,168591009"
org.apache:collections,Morgan James Delagrange,"3,249767874","1,044917307","3,75600113","2,842003854","143,77625","313,1378884","2,177952815"
org.apache:collections,Michael Smith,"3,528319406","2,037859021","2,03332392","4,007707129","508,286","831,5361982","1,635961247"
org.apache:collections,James Strachan,"5,47818013","1,036809114","0,6495340299","2,369942197","962,929","1226,900646","1,27413407"
org.apache:collections,Henri Yandell,"1,578458682","8,937203089","8,641626659","3,391136802","12039,4","14298,57627","1,187648576"
org.apache:collections,Brent Worden,"0,6499535747","0,4605037474","0,5083309799","0,6262042389","8140,2","4014,20277","0,4931331872"
org.apache:commons-cli,Robert James Oxspring,"29,90224267","15,30975718","6,865671642","13,48617867","3255,653333","2395,40234","0,7357670164"
org.apache:commons-cli,Oliver Heger,"1,178838413","0,7141526785","0,9950248756","1,474077589","47,9575","65,40667365","1,363846607"
org.apache:commons-cli,Niall Kegan Pemberton,"4,312823462","2,909575583","3,781094527","3,677779096","970,17","840,6390436","0,8664863308"
org.apache:commons-cli,John Keyes,"10,14951121","13,24994762","11,04477612","16,18815992","1777,035625","6072,534483","3,417227206"
org.apache:commons-cli,Henri Yandell,"39,99424957","48,35983517","21,49253731","43,25246174","1354,949444","2130,72411","1,57254879"
org.apache:commons-cli,Emmanuel Bourg,"12,5359402","7,968593579","14,4278607","16,05469213","675,8284615","1699,46499","2,514639567"
org.apache:commons-exec,Siegfried Goeschl,"7,462686567","36,98860658","43,66812227","27,77777778","23633,54333","23628,03652","0,9997669914"
org.apache:commons-exec,Niklas Gustavsson,"28,35820896","13,85693398","1,455604076","13,73737374","1390,62","546,6783947","0,3931184613"
org.apache:commons-fileupload,Sean Sullivan,"17,64705882","4,816531186","2,880288029","21,73913043","4639,3025","9275,898519","1,999416619"
org.apache:commons-fileupload,Martin Cooper,"49,01960784","25,83149738","12,15121512","38,00322061","6697,36","1046,686408","0,1562834323"
org.apache:commons-fileupload,Jochen Wiedmann,"15,68627451","19,80247664","11,25112511","24,15458937","2256,396667","2907,504633","1,28856095"
org.apache:commons-io,Stephen Colebourne,"10,1754386","7,743196945","7,123534716","16,35802469","2975,133","3177,692646","1,068084232"
org.apache:commons-io,Sebastian Bazley,"3,50877193","5,105030627","10,6101593","5,426954733","7343,19","6483,027107","0,8828625034"
org.apache:commons-io,Nicola Ken Barozzi,"23,50877193","4,411170967","0,4508566276","16,69238683","0,018","0,01303840481","0,7243558228"
org.apache:commons-io,Niall Pemberton,"20,35087719","10,55122334","10,27953111","20,34465021","1758,542857","4059,970601","2,308712912"
org.apache:commons-io,Martin Cooper,"3,157894737","1,045115297","0,5109708446","2,829218107","3199,175","2965,231074","0,9268736702"
org.apache:commons-io,Jeremias Maerki,"5,964912281","3,553795753","2,584911332","5,529835391","759,914","916,3754884","1,205893678"
