"project_id","author","code_smells","lines_edited","commits","sonar_smells","mean","std","cv"
org.apache:commons-io,Jeremias Maerki,5.964912280701754,3.5537957526329755,2.584911331529907,5.529835390946502,759.914,916.3754884489217,1.2058936780332008
org.apache:santuario,Raul Benito Garcia,9.360374414976599,10.402483072779292,10.27516544757924,9.42671618787741,3736.791,4515.52532021703,1.2083965413685243
org.apache:hive,Carl Steinbach,1.0260567458019687,0.5879350329768931,1.2462676879137997,1.362123003177564,1180.9195833333333,1437.5877321446724,1.217346000890977
org.apache:hive,Szehon Ho,1.0237405906195716,0.1714700245722747,1.2332857328313644,1.8781246949863897,306.9041176470588,374.5115904591409,1.2202885817577431
org.apache:cocoon,Guido Casper,0.2303086135421465,0.1937763987700848,0.3875527185683347,0.2299778091587654,1329.572,1629.0653279933251,1.2252554415957355
org.apache:hive,Prasad Suresh Mujumdar,0.10191082802547771,0.010355824240560993,0.12981955082435415,0.11430554501187519,1993.6475,2449.066784489894,1.2284352095793734
org.apache:felix,Richard S. Hall,49.61139896373057,10.530715304346828,10.354446997046274,29.595505134221685,435.46761904761905,536.8161513023315,1.232734944739094
org.apache:commons-jexl,Rahul Akolkar,3.023758099352052,4.557120294814425,5.18716577540107,1.2370833939746761,113.226,140.43781908730995,1.2403318945057669
org.apache:configuration,David Eric Pugh,22.01722017220172,4.7395448588109135,3.1240789861479517,8.0585030111844,621.02625,772.193407359609,1.2434150848850736
org.apache:cocoon,Gianugo Rabellino,0.3838476892369108,0.11193482660893878,0.30396291652418406,0.26629009481541255,241.868,303.0622895049795,1.2530069686977174
org.apache:cocoon,Sylvain Wallez,1.8271150007676953,1.169009241773452,2.2341274364527526,1.2198238181695917,860.6993333333334,1093.0132953916839,1.2699130266066785
org.apache:collections,James Strachan,5.478180129990715,1.036809114439859,0.6495340299350466,2.3699421965317917,962.9289999999999,1226.9006458140318,1.2741340699200376
org.apache:zookeeper,Rakesh Radhakrishnan,1.5197568389057752,0.6381430346636275,2.0330368487928845,2.2168568920105356,5270.8975,6734.229091298548,1.277624748213857
