project_id;author;code_smells;lines_edited;commits;sonar_smells
;Jochen Wiedmann;1,05263157894737;0,540726043673361;0,210399759543132;0,59156378600823
;Jeremias Maerki;5,96491228070175;3,55379575263298;2,58491133152991;5,5298353909465
;Henri Yandell;27,0175438596491;12,6760603998201;7,36399158400962;11,8312757201646
;Gary D. Gregory;0,701754385964912;7,19554960837015;11,5719867748723;7,20164609053498
org.apache:commons-jelly;Stephane Mor;0,29940119760479;0,0732268057658977;0,154400411734431;0,425682866264633
;Rodney Waldhoff;0,898203592814371;0,771258954235624;0,669068450849202;1,06420716566158
;Paul Libbrecht;0,29940119760479;1,6224016965795;4,22027792074112;1,59631074849237
;Morgan James Delagrange;0,898203592814371;11,4450168920927;8,02882141019043;2,3767293366442
;James Strachan;81,7365269461078;37,9516940831314;30,7256819351518;72,9336644200071
;Dion Gillard;10,4790419161677;34,4001940034854;37,2619660319094;11,3870166725789
;Bob McWhirter;5,38922155688623;1,55226563261541;2,52187339166238;8,83291947499113
org.apache:commons-jexl;Sebastian Bazley;0,647948164146868;1,59449855225059;11,0695187165775;0,2910784456411
;Rahul Akolkar;3,02375809935205;4,55712029481442;5,18716577540107;1,23708339397468
;Peter A Royal Jr;14,3628509719222;2,52171624111608;1,01604278074866;21,0631640227041
;Niall Pemberton;28,7257019438445;0,612990260594893;2,35294117647059;33,0701499053995
;James Strachan;0,431965442764579;0,895630429060279;1,65775401069519;0,0618541696987338
;Henri Yandell;4,96760259179266;0,58897078178468;1,01604278074866;6,58928831320041
;Henri Biestro;14,14686825054;46,782047907344;28,6631016042781;6,81851258914277
;Geir Magnusson Jr;13,3909287257019;6,94886812319031;2,88770053475936;2,5651288022122
;Dion Gillard;18,682505399568;16,4819689391945;22,6737967914438;26,182506185417
;Christian Grobmeier;1,61987041036717;2,98367991576731;0,695187165775401;0,560326007859118
org.apache:configuration;Ralph Goers;6,02706027060271;1,94245204336947;1,59151193633952;6,91138514482363
;Oliver Heger;60,0246002460025;67,2665316335041;66,84350132626;36,0195010037281
;Henning Schmiedehausen;0,861008610086101;0,361491719289884;0,736811081638668;2,96816747920849
;Emmanuel Bourg;10,9471094710947;5,39199332777314;6,71971706454465;17,7803269285919
;Dennis Kieselhorst;0,1230012300123;0,0860240676754438;0,412614205717654;0,0860338399770576
;David Eric Pugh;22,0172201722017;4,73954485881091;3,12407898614795;8,0585030111844
org.apache:daemon;Sebastian Bazley;25;4,83699863820695;13,8955823293173;3,98613518197574
;Mladen Turk;25;45,5049543686472;30,0401606425703;19,7573656845754
;Jean-Frederic Clere;50;5,33883066366721;12,0481927710843;6,58578856152513
org.apache:dbcp;Sebastian Bazley;4,05405405405405;2,13479796262004;8,89795918367347;5,47576301615799
;Rodney Waldhoff;7,43243243243243;4,39976653271691;1,79591836734694;6,508078994614
;Phil Steitz;14,8648648648649;9,12663920486754;15,1020408163265;19,6140035906643
;Mark Thomas;17,5675675675676;18,983913432347;17,1020408163265;26,7953321364452
;John McNally;21,6216216216216;4,66724613582253;0,530612244897959;14,0035906642729
;Glenn L. Nielsen;3,37837837837838;1,0434643857417;0,693877551020408;3,63554757630162
;Dirk Verbeeck;28,3783783783784;7,92361084867037;9,63265306122449;18,8061041292639
;Craig R. McClanahan;2,7027027027027;0,668489055171342;0,612244897959184;3,23159784560144
org.apache:dbutils;Simone Tripodi;14,8148148148148;10,6157734151077;15,6410256410256;13,2075471698113
;Henri Yandell;37,037037037037;10,2474805066724;11,4102564102564;44,5754716981132
;David Graham;25,9259259259259;19,3469350016951;11,1538461538461;17,4528301886793
;Carl Franklin Hall;14,8148148148148;4,94961013344839;1,28205128205128;10,8490566037736
;Bill Speirs;7,40740740740741;3,02801491663328;3,33333333333333;5,18867924528302
org.apache:digester;Simone Tripodi;54,281098546042;54,3986693101247;60,6032906764168;28,5354946897708
;Simon Kitching;8,40064620355412;6,71477536207534;8,91224862888483;13,6948015651202
;Scott Sanders;2,10016155088853;3,35318727107766;1,50822669104205;5,50586920067077
;Robert Burrell Donkin;8,88529886914378;13,1502234618099;7,08409506398537;25,1816657350475
;Rahul Akolkar;2,90791599353796;4,28021774925233;6,30712979890311;3,77305757406372
;Dirk Verbeeck;16,8012924071082;0,446503578749286;0,137111517367459;2,9066517607602
;Craig R. McClanahan;6,62358642972536;8,01732249067509;4,52468007312614;14,3655673560648
org.apache:felix;Timothy Bennett;1,6839378238342;0,0413698846387629;0,0951755825402034;0,269089186920113
;Stephane Frenot;11,139896373057;0,734679792412323;0,42336724647194;6,012528792543
;Rob Walker;3,8860103626943;0,0736020138379019;0,101739415818838;0,458527974511872
;Richard S. Hall;49,6113989637306;10,5307153043468;10,3544469970463;29,5955051342217
;Michael E. Rodriguez;5,44041450777202;0,36024457271579;0,324909747292419;2,59617247540525
;Marcel Offermans;2,07253886010363;1,9070995572816;2,97341647522153;2,58971433491917
;Manuel L. Santillan;3,23834196891192;0,145438175053013;0,137840498851329;1,93098400533873
;Karl Pauls;6,47668393782383;15,8685154647203;9,69149983590417;3,28504079392074
;Humberto Cervantes Maceda;1,94300518134715;0,0559222122771861;0,0164095831965868;0,880459819602609
;Francesco Furfari;8,67875647668394;0,341724395509288;0,318345914013784;2,90401050524186
;Alex Karasulu;5,82901554404145;0,134832421649864;0,167377748605185;0,725464447936624
org.apache:hive;Zheng Shao;3,34916039374638;2,04244084200581;1,96027521744775;1,82281556030322
;Yongqiang He;1,04226983207875;1,20940636160303;0,856809035440737;0,514917198971901
;Xuefu Zhang;10,0683265778807;3,19608801949179;3,08321433207841;11,0423060655684
;Vikram Dixit K;0,22466705269253;0,176017673011472;0,31156692197845;0,326215445346983
;Vaibhav Gumashta;0,0370584829183555;0,547744406418536;0,902245878229261;0,168096389723346
;Thejas Nair;1,20671685002895;0,899476808020185;2,23289627417889;1,88029368066024
;Szehon Ho;1,02374059061957;0,171470024572275;1,23328573283136;1,87812469498639
;Sushanth Sowmyan;1,64910248986682;0,529156851006258;1,22679475529015;3,00122547690572
;Siying Dong;0,0023161551823972;0,0658468851341655;0,103855640659483;0,0728779186413473
;Sergey Shelukhin;1,35726693688477;1,57317645130139;4,04387900817863;2,60039692437831
;Rui Li;0,0069484655471916;0,210992084131914;0,532260158379852;0,0216898567384962
;Raghotham Murthy;0,173711638679792;0,233705951489405;0,149292483448007;0,158335954191023
;Prasanth J;1,44991314418066;0,452912356194111;0,804881215110996;1,89547658037719
;Prasad Suresh Mujumdar;0,101910828025478;0,0103558242405609;0,129819550824354;0,114305545011875
;Prasad Chakka;0,0671685002895194;0,0250886730508547;0,136310528365572;0,0149660011495624
;Paul Yang;0,30804863925883;0,110226501793866;0,162274438530443;0,11712522638788
;Owen O'Malley;5,79502026635785;1,17002358683479;0,655588731662988;5,69337049528788
;Ning Zhang;0,995946728430805;0,835489374851205;0,765935349863689;1,58856510752746
;Nigel Daley;0,0185292414591777;0;0,0064909775412177;0,0021689856738496
;Navis Ryu;0,277938621887666;0,23017159990764;0,824354147734649;0,473272674033988
;Namit Jain;4,13433700057904;4,00578533309557;4,77086849279501;3,32527193657886
;Kevin Wilfong;1,60509554140127;0,459712936134197;0,558224068544723;0,846555108503508
;Joydeep Sensarma;0,0718008106543138;0,0589696985588098;0,116837595741919;0,034486872214209
;John Sichi;1,7533294730747;0,807252865514719;1,17486693496041;0,80512748213298
;John Pullokkaran;0,0138969310943833;0,305970383387308;0,220693236401402;0,109533776529406
;Johan Oskarsson;0,0069484655471916;0,0614315572467979;0,0324548877060885;0,0553091346831654
;Jitendra Nath Pandey;0,0972785176606832;0,0571520320310449;0,175256393612878;0,168747085425501
;Jianyong Dai;0,0370584829183555;0,0072845945901995;0,181747371154096;0,0357882636185188
;Jason Dere;0,528083381586566;0,942543665520945;2,21342334155524;0,820744178984698
;Harish Butani;2,46207295888825;0,246123190642681;0,434895495261586;1,82108037176414
