project_id,author,mean,std,cv
org.apache:commons-cli,Stian Soiland-Reyes,0.01,,
org.apache:commons-exec,sebbASF,6360.13,,
org.apache:commons-fileupload,Dennis Lundberg,13474.14,,
org.apache:commons-fileupload,Jason van Zyl,19.6,,
org.apache:commons-fileupload,Merbin J Anselm,0.0,,
org.apache:commons-fileupload,Sebb,25051.4,,
org.apache:commons-fileupload,Stephen Colebourne,49.81,,
org.apache:commons-fileupload,Sung-Gu Park,48.99,,
org.apache:commons-io,Alex Herbert,0.07,,
org.apache:commons-io,Brent Worden,0.06,,
org.apache:commons-io,Bruno P. Kinoshita,1.13,,
org.apache:commons-io,Daniel Rall,1104.97,,
org.apache:commons-io,David Eric Pugh,0.07,,
org.apache:commons-io,Davide Angelocola,2.33,,
org.apache:commons-io,Jerome Wolff,264.92,,
org.apache:commons-io,Michael Ernst,26688.13,,
org.apache:commons-io,Michiel Kalkman,2019.95,,
org.apache:commons-io,Owolabi Legunsen,6148.1,,
org.apache:commons-io,Sandy McArthur Jr,0.16,,
org.apache:commons-io,Svetlin Zarev,0.1,,
org.apache:commons-io,sebbASF,102.8,,
org.apache:commons-io,shahab,0.01,,
org.apache:commons-jelly,David Brosius,0.06,,
org.apache:commons-jelly,Geir Magnusson Jr,0.01,,
org.apache:commons-jelly,Olivier Lamy,0.01,,
org.apache:commons-jelly,Pascal Schumacher,4.53,,
org.apache:commons-jelly,Stephane Mor,140.71,,
org.apache:commons-jexl,Dennis Lundberg,10297.14,,
org.apache:commons-jexl,Olivier Lamy,961.82,,
org.apache:configuration,Olivier Lamy,984.81,,
org.apache:configuration,Robert Burrell Donkin,0.01,,
org.apache:configuration,oheger,48.02,,
org.apache:daemon,Emmanuel Bourg,10940.67,,
org.apache:daemon,John Patrick,717.96,,
org.apache:daemon,Pascal Schumacher,0.1,,
org.apache:daemon,Rob Tompkins,30465.46,,
org.apache:dbcp,Brett Porter,15848.52,,
org.apache:dbcp,Jeff Turner,0.14,,
org.apache:dbcp,Matthew Jason Benson,0.61,,
org.apache:dbcp,Sean Sullivan,0.04,,
org.apache:dbcp,ggregory,0.04,,
org.apache:dbutils,Bruno P. Kinoshita,24.21,,
org.apache:dbutils,Dennis Lundberg,15817.72,,
org.apache:dbutils,Emmanuel Bourg,0.12,,
org.apache:dbutils,Michael Hausegger,0.0,,
org.apache:dbutils,rewerma,0.54,,
org.apache:digester,Dion Gillard,26204.23,,
org.apache:digester,Dirk Verbeeck,638.72,,
org.apache:digester,Elijah Zupancic,14.2,,
org.apache:digester,Jeff Turner,480.67,,
org.apache:digester,Martin van den Bemt,7285.73,,
org.apache:felix,Joe Schaefer,0.0,,
org.apache:felix,Timothy Michael Moloney,0.0,,
org.apache:hive,Aaron Dossett,413.32,,
org.apache:hive,Akos Dombi,316.36,,
org.apache:hive,Anthony Hsu,3786.12,,
org.apache:hive,Anurag Shekhar,73.38,,
org.apache:hive,Author: Teddy Choi,8.15,,
org.apache:hive,Beluga Behr,33.44,,
org.apache:hive,Chetna Chaudhari,405.49,,
org.apache:hive,Eric N. Hanson,1992.76,,
org.apache:hive,George Pachitariu,1029.71,,
org.apache:hive,Gour Saha,4973.77,,
org.apache:hive,Grant Sohn,2.08,,
